restaurant_id,name,area,address,latitude,longitude,cuisine,price_level,avg_price_per_person,rating,review_count,veg_available,ambience_tags,suitable_for,opening_hours,source_url,description,data_confidence,serves_both
R00058,Ilika Restro and Bar,Chabahil,"Dampa Complex, Kathmandu 44600",27.7192386,85.3517281,Nepali / Multi-cuisine,medium,800,4.5,307.0,True,"bar,nightlife","family,friends",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Ilika%20Restro%20and%20Bar%20Chabahil%20Kathmandu,"Ilika Restro and Bar is a nepali / multi-cuisine spot in Chabahil, Kathmandu, rated 4.5/5 on Google from 307 reviews. Data sourced from Google Places.",verified_google_places,True
R00059,Phalcha Newari Restaurant,Chabahil,"Gaurighat Marg, Kathmandu 44600",27.7157922,85.3466605,Nepali / Multi-cuisine,medium,800,5.0,14.0,True,"casual,local-favourite",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Phalcha%20Newari%20Restaurant%20Chabahil%20Kathmandu,"Phalcha Newari Restaurant is a nepali / multi-cuisine spot in Chabahil, Kathmandu, rated 5.0/5 on Google from 14 reviews. Data sourced from Google Places.",verified_google_places,True
R00060,Aura Rooftop Restaurant,Gaushala,Kathmandu 44600,27.7053959,85.3472719,Nepali / Multi-cuisine,medium,800,4.6,142.0,True,"rooftop,view","family,date",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Aura%20Rooftop%20Restaurant%20Gaushala%20Kathmandu,"Aura Rooftop Restaurant is a nepali / multi-cuisine spot in Gaushala, Kathmandu, rated 4.6/5 on Google from 142 reviews. Data sourced from Google Places.",verified_google_places,True
R00061,Swarga Pure Vegetarian Restaurant (Gaurighat),Gaurighat,"Gunjeshwori Temple Opposite, Kathmandu 44600",27.7127642,85.3518684,Indian,low,400,5.0,37.0,True,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Swarga%20Pure%20Vegetarian%20Restaurant%20%28Gaurighat%29%20Gaurighat%20Kathmandu,"Swarga Pure Vegetarian Restaurant (Gaurighat) is a indian spot in Gaurighat, Kathmandu, rated 5.0/5 on Google from 37 reviews. Data sourced from Google Places.",verified_google_places,False
R00062,Ageno Thakali And Momo Station,Boudha,"6 Boudha-Jorpati Rd, Kathmandu 44600",27.7204071,85.3601974,Korean,medium,800,3.9,97.0,False,"casual,local-favourite",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Ageno%20Thakali%20And%20Momo%20Station%20Boudha%20Kathmandu,"Ageno Thakali And Momo Station is a korean spot in Boudha, Kathmandu, rated 3.9/5 on Google from 97 reviews. Data sourced from Google Places.",verified_google_places,False
R00063,Lavie Garden,Boudha,"Ramhiti Boudha Rd, Kathmandu 44600",27.7263941,85.3643663,Nepali / Multi-cuisine,medium,800,4.7,4935.0,True,garden-seating,family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Lavie%20Garden%20Boudha%20Kathmandu,"Lavie Garden is a nepali / multi-cuisine spot in Boudha, Kathmandu, rated 4.7/5 on Google from 4935 reviews. Data sourced from Google Places.",verified_google_places,True
R00064,Sichuan Cafe Restaurant,Boudha,"Boudha Rd, Phulbari, Kathmandu 44600",27.7250647,85.3650031,Chinese,medium,800,4.5,232.0,False,"cozy,casual",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Sichuan%20Cafe%20Restaurant%20Boudha%20Kathmandu,"Sichuan Cafe Restaurant is a chinese spot in Boudha, Kathmandu, rated 4.5/5 on Google from 232 reviews. Data sourced from Google Places.",verified_google_places,False
R00065,Mechung Restro & Bar,Boudha,"Boudhanath Sadak, Kathmandu 44600",27.7204527,85.3625226,Tibetan,medium,800,4.0,428.0,False,"bar,nightlife","family,friends",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Mechung%20Restro%20%26%20Bar%20Boudha%20Kathmandu,"Mechung Restro & Bar is a tibetan spot in Boudha, Kathmandu, rated 4.0/5 on Google from 428 reviews. Data sourced from Google Places.",verified_google_places,False
R00066,Cold and Hot Spicy Noodles,Boudha,"Boudha Rd, Kathmandu 44600",27.7231669,85.3619366,Tibetan,low,400,3.5,696.0,False,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Cold%20and%20Hot%20Spicy%20Noodles%20Boudha%20Kathmandu,"Cold and Hot Spicy Noodles is a tibetan spot in Boudha, Kathmandu, rated 3.5/5 on Google from 696 reviews. Data sourced from Google Places.",verified_google_places,False
R00067,Thulo Mo:Mo,Boudha,"Boudha Sadak, Kathmandu 44600",27.7203788,85.3630486,Nepali / Multi-cuisine,low,400,3.8,652.0,True,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Thulo%20Mo%3AMo%20Boudha%20Kathmandu,"Thulo Mo:Mo is a nepali / multi-cuisine spot in Boudha, Kathmandu, rated 3.8/5 on Google from 652 reviews. Data sourced from Google Places.",verified_google_places,True
R00068,Daura Momo - Boudha,Boudha,Kathmandu 44600,27.7203859,85.3662005,Nepali / Multi-cuisine,low,400,3.7,250.0,True,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Daura%20Momo%20-%20Boudha%20Boudha%20Kathmandu,"Daura Momo - Boudha is a nepali / multi-cuisine spot in Boudha, Kathmandu, rated 3.7/5 on Google from 250 reviews. Data sourced from Google Places.",verified_google_places,True
R00069,Hamro Momo,Boudha,"Ganatantra Chowk, Boudha-6, Kathmandu 44600",27.7256757,85.3532021,Fast Food,low,400,4.6,13.0,False,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Hamro%20Momo%20Boudha%20Kathmandu,"Hamro Momo is a fast food spot in Boudha, Kathmandu, rated 4.6/5 on Google from 13 reviews. Data sourced from Google Places.",verified_google_places,False
R00070,Ghyu Momos (Nuwakote Bhairabhi Khaja Ghar),Boudha,"Boudhanath Sadak, Kathmandu 44600",27.7203425,85.3634474,Nepali / Multi-cuisine,low,400,4.2,120.0,True,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Ghyu%20Momos%20%28Nuwakote%20Bhairabhi%20Khaja%20Ghar%29%20Boudha%20Kathmandu,"Ghyu Momos (Nuwakote Bhairabhi Khaja Ghar) is a nepali / multi-cuisine spot in Boudha, Kathmandu, rated 4.2/5 on Google from 120 reviews. Data sourced from Google Places.",verified_google_places,True
R00071,Kiran Dai Ko Momo - Boudha,Boudha,"Boudha Mart, Boudha Rd, Kathmandu 44600",27.7207858,85.3655057,Nepali / Multi-cuisine,low,400,3.6,10.0,True,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Kiran%20Dai%20Ko%20Momo%20-%20Boudha%20Boudha%20Kathmandu,"Kiran Dai Ko Momo - Boudha is a nepali / multi-cuisine spot in Boudha, Kathmandu, rated 3.6/5 on Google from 10 reviews. Data sourced from Google Places.",verified_google_places,True
R00072,Momo Plaza,Boudha,Kathmandu 44600,27.7214678,85.3694287,Nepali / Multi-cuisine,medium,800,4.3,35.0,True,"casual,local-favourite",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Momo%20Plaza%20Boudha%20Kathmandu,"Momo Plaza is a nepali / multi-cuisine spot in Boudha, Kathmandu, rated 4.3/5 on Google from 35 reviews. Data sourced from Google Places.",verified_google_places,True
R00073,The Rooftop Oasis,Boudha,"Boudhadwar Marga, Kathmandu 44600",27.7188194,85.3608022,Nepali / Multi-cuisine,medium,800,4.6,65.0,True,"rooftop,view","family,date",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=The%20Rooftop%20Oasis%20Boudha%20Kathmandu,"The Rooftop Oasis is a nepali / multi-cuisine spot in Boudha, Kathmandu, rated 4.6/5 on Google from 65 reviews. Data sourced from Google Places.",verified_google_places,True
R00074,Aema-K Restaurant Hotpot Chinese Continental,Boudha,Kathmandu 44600,27.724463,85.364129,Nepali / Multi-cuisine,medium,800,4.4,867.0,True,"casual,local-favourite",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Aema-K%20Restaurant%20Hotpot%20Chinese%20Continental%20Boudha%20Kathmandu,"Aema-K Restaurant Hotpot Chinese Continental is a nepali / multi-cuisine spot in Boudha, Kathmandu, rated 4.4/5 on Google from 867 reviews. Data sourced from Google Places.",verified_google_places,True
R00075,Famous Laphing House,Sinamangal,"Sinamangal Rd, Kathmandu 44600",27.6980076,85.349237,Tibetan,low,400,4.0,188.0,False,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Famous%20Laphing%20House%20Sinamangal%20Kathmandu,"Famous Laphing House is a tibetan spot in Sinamangal, Kathmandu, rated 4.0/5 on Google from 188 reviews. Data sourced from Google Places.",verified_google_places,False
R00076,Eleven Restro & Sekuwa Palace,Sinamangal,Kathmandu 00977,27.6966317,85.3550788,BBQ / Grill,medium,800,4.3,254.0,False,"casual,local-favourite",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Eleven%20Restro%20%26%20Sekuwa%20Palace%20Sinamangal%20Kathmandu,"Eleven Restro & Sekuwa Palace is a bbq / grill spot in Sinamangal, Kathmandu, rated 4.3/5 on Google from 254 reviews. Data sourced from Google Places.",verified_google_places,False
R00077,Chiya Bagaan,Sinamangal,"Tara Marga, Kathmandu 44600",27.6948174,85.3513985,Cafe,low,400,4.1,191.0,False,"cozy,casual","family,solo,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Chiya%20Bagaan%20Sinamangal%20Kathmandu,"Chiya Bagaan is a cafe spot in Sinamangal, Kathmandu, rated 4.1/5 on Google from 191 reviews. Data sourced from Google Places.",verified_google_places,False
R00078,Foodie Junction Nepal,Pepsicola,"Pepsicola Town Planning, Kathmandu 44600",27.6896642,85.3691685,Nepali / Multi-cuisine,medium,800,4.7,29.0,True,"casual,local-favourite",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Foodie%20Junction%20Nepal%20Pepsicola%20Kathmandu,"Foodie Junction Nepal is a nepali / multi-cuisine spot in Pepsicola, Kathmandu, rated 4.7/5 on Google from 29 reviews. Data sourced from Google Places.",verified_google_places,True
R00079,Matka Sekuwa Family Restaurant,Gaushala,Kathmandu 44600,27.6985325,85.3475073,Nepali / Multi-cuisine,medium,800,4.3,131.0,True,"casual,local-favourite",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Matka%20Sekuwa%20Family%20Restaurant%20Gaushala%20Kathmandu,"Matka Sekuwa Family Restaurant is a nepali / multi-cuisine spot in Gaushala, Kathmandu, rated 4.3/5 on Google from 131 reviews. Data sourced from Google Places.",verified_google_places,True
R00080,Lifestyle Kafe,Baneshwor,Kathmandu 44600,27.6942939,85.3338384,Cafe,medium,800,4.7,59.0,False,"cozy,casual","family,solo",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Lifestyle%20Kafe%20Baneshwor%20Kathmandu,"Lifestyle Kafe is a cafe spot in Baneshwor, Kathmandu, rated 4.7/5 on Google from 59 reviews. Data sourced from Google Places.",verified_google_places,False
R00081,Himalayan Java Coffee - New Baneshwor,Baneshwor,"Shankhamul Marg, Kathmandu 44600",27.6878238,85.3354789,Cafe,medium,800,4.0,644.0,False,"cozy,casual","family,solo",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Himalayan%20Java%20Coffee%20-%20New%20Baneshwor%20Baneshwor%20Kathmandu,"Himalayan Java Coffee - New Baneshwor is a cafe spot in Baneshwor, Kathmandu, rated 4.0/5 on Google from 644 reviews. Data sourced from Google Places.",verified_google_places,False
R00082,Maven Cafe,Baneshwor,"Rara Complex, Kathmandu 56900",27.6883394,85.3341022,Italian / Pizza,medium,800,4.1,122.0,False,"cozy,casual",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Maven%20Cafe%20Baneshwor%20Kathmandu,"Maven Cafe is a italian / pizza spot in Baneshwor, Kathmandu, rated 4.1/5 on Google from 122 reviews. Data sourced from Google Places.",verified_google_places,False
R00083,Arabica Coffee NewBaneshwor,Baneshwor,"Bus Lane, Kathmandu 44600",27.6877376,85.3368901,Cafe,low,400,4.4,42.0,False,"cozy,casual","family,solo,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Arabica%20Coffee%20NewBaneshwor%20Baneshwor%20Kathmandu,"Arabica Coffee NewBaneshwor is a cafe spot in Baneshwor, Kathmandu, rated 4.4/5 on Google from 42 reviews. Data sourced from Google Places.",verified_google_places,False
R00084,Surface Coffee,Baneshwor,"Surya Bikram Marg, Kathmandu 44600",27.690782,85.3405802,Cafe,medium,800,4.7,125.0,False,"cozy,casual","family,solo",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Surface%20Coffee%20Baneshwor%20Kathmandu,"Surface Coffee is a cafe spot in Baneshwor, Kathmandu, rated 4.7/5 on Google from 125 reviews. Data sourced from Google Places.",verified_google_places,False
R00085,Umoja Coffee Nepal,Baneshwor,"New Baneshwor Chok, Kathmandu 44600",27.6879243,85.3355898,Cafe,low,400,4.7,15.0,False,"cozy,casual","family,solo,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Umoja%20Coffee%20Nepal%20Baneshwor%20Kathmandu,"Umoja Coffee Nepal is a cafe spot in Baneshwor, Kathmandu, rated 4.7/5 on Google from 15 reviews. Data sourced from Google Places.",verified_google_places,False
R00086,Backstreet Cafe,Baneshwor,"Bogati Marg, Kathmandu 44600",27.6903753,85.33267,Cafe,medium,800,4.7,79.0,False,"cozy,casual","family,solo",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Backstreet%20Cafe%20Baneshwor%20Kathmandu,"Backstreet Cafe is a cafe spot in Baneshwor, Kathmandu, rated 4.7/5 on Google from 79 reviews. Data sourced from Google Places.",verified_google_places,False
R00087,Ujamaa Koffie & Bakery with Library,Baneshwor,Kathmandu 44600,27.6842635,85.3333667,Cafe,medium,800,4.4,504.0,False,"cozy,casual","family,solo",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Ujamaa%20Koffie%20%26%20Bakery%20with%20Library%20Baneshwor%20Kathmandu,"Ujamaa Koffie & Bakery with Library is a cafe spot in Baneshwor, Kathmandu, rated 4.4/5 on Google from 504 reviews. Data sourced from Google Places.",verified_google_places,False
R00088,"Himalayan Java Coffee, Mid Baneshwor",Baneshwor,"Devkota Sadak, Kathmandu 44600",27.6991889,85.3383343,Cafe,medium,800,4.1,107.0,False,"cozy,casual","family,solo",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=Himalayan%20Java%20Coffee%2C%20Mid%20Baneshwor%20Baneshwor%20Kathmandu,"Himalayan Java Coffee, Mid Baneshwor is a cafe spot in Baneshwor, Kathmandu, rated 4.1/5 on Google from 107 reviews. Data sourced from Google Places.",verified_google_places,False
R00089,11 11 Cafe,Baneshwor,"Narendra Chowk, Kathmandu 44600",27.6922602,85.3470915,Cafe,medium,800,4.4,44.0,False,"cozy,casual","family,solo",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=11%2011%20Cafe%20Baneshwor%20Kathmandu,"11 11 Cafe is a cafe spot in Baneshwor, Kathmandu, rated 4.4/5 on Google from 44 reviews. Data sourced from Google Places.",verified_google_places,False
R00090,SFC Foodland,Baneshwor,"Saraswati Mata Marga, Kathmandu 44600",27.6782634,85.3463383,Fast Food,low,400,4.9,36.0,False,"casual,local-favourite","family,budget-group",Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=SFC%20Foodland%20Baneshwor%20Kathmandu,"SFC Foodland is a fast food spot in Baneshwor, Kathmandu, rated 4.9/5 on Google from 36 reviews. Data sourced from Google Places.",verified_google_places,False
R00091,KFC - Koteshwor,Koteshwor,Kathmandu 44600,27.6748861,85.3447024,Fast Food,medium,800,4.1,31.0,False,"casual,local-favourite",family,Hours vary by day; check source link before visiting,https://www.google.com/maps/search/?api=1&query=KFC%20-%20Koteshwor%20Koteshwor%20Kathmandu,"KFC - Koteshwor is a fast food spot in Koteshwor, Kathmandu, rated 4.1/5 on Google from 31 reviews. Data sourced from Google Places.",verified_google_places,False
